File Name,Moro Cojo Summer 2015 onward,,,,,,,,,,
,,,,,,,,,,,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,Depth (cm)                    ,,,,,,,
11/18/2015 1:30,5848200,1.01,12.862,69.318,,,4/2/2016 21:30,5218200,1.106,16.68,76.805
11/18/2015 1:45,5849100,1.02,12.862,70.046,,,4/2/2016 21:45,5219100,1.112,16.577,77.264
11/18/2015 2:00,5850000,1.015,12.862,69.682,,,4/2/2016 22:00,5220000,1.126,16.526,78.24
11/18/2015 2:15,5850900,1.02,12.914,70.061,,,4/2/2016 22:15,5220900,1.124,16.475,78.097
11/18/2015 2:30,5851800,1.031,12.914,70.789,,,4/2/2016 22:30,5221800,1.117,16.423,77.581
11/18/2015 2:45,5852700,1.024,12.966,70.32,,,4/2/2016 22:45,5222700,1.12,16.372,77.811
11/18/2015 3:00,5853600,1.026,13.018,70.457,,,4/2/2016 23:00,5223600,1.136,16.32,78.911
11/18/2015 3:15,5854500,1.051,13.018,72.156,,,4/2/2016 23:15,5224500,1.116,16.269,77.524
11/18/2015 3:30,5855400,1.035,13.07,71.079,,,4/2/2016 23:30,5225400,1.13,16.217,78.501
11/18/2015 3:45,5856300,1.041,13.122,71.459,,,4/2/2016 23:45,5226300,1.12,16.114,77.841
11/18/2015 4:00,5857200,1.043,13.122,71.58,,,4/3/2016 0:00,5227200,1.126,16.114,78.214
11/18/2015 4:15,5858100,1.052,13.174,72.203,,,4/3/2016 0:15,5228100,1.135,16.063,78.818
11/18/2015 4:30,5859000,1.05,13.122,72.066,,,4/3/2016 0:30,5229000,1.132,16.011,78.674
11/18/2015 4:45,5859900,1.067,13.122,73.28,,,4/3/2016 0:45,5229900,1.118,16.011,77.68
11/18/2015 5:00,5860800,1.067,13.122,73.28,,,4/3/2016 1:00,5230800,1.13,15.96,78.532
11/18/2015 5:15,5861700,1.071,13.122,73.523,,,4/3/2016 1:15,5231700,1.139,15.96,79.153
11/18/2015 5:30,5862600,1.081,13.122,74.251,,,4/3/2016 1:30,5232600,1.143,15.908,79.383
11/18/2015 5:45,5863500,1.085,13.122,74.494,,,4/3/2016 1:45,5233500,1.137,15.908,79.01
11/18/2015 6:00,5864400,1.088,13.07,74.721,,,4/3/2016 2:00,5234400,1.137,15.857,78.992
11/18/2015 6:15,5865300,1.097,13.07,75.327,,,4/3/2016 2:15,5235300,1.139,15.857,79.116
11/18/2015 6:30,5866200,1.088,13.07,74.721,,,4/3/2016 2:30,5236200,1.142,15.805,79.346
11/18/2015 6:45,5867100,1.106,13.122,75.95,,,4/3/2016 2:45,5237100,1.131,15.805,78.6
11/18/2015 7:00,5868000,1.12,13.07,76.905,,,4/3/2016 3:00,5238000,1.144,15.805,79.471
11/18/2015 7:15,5868900,1.109,13.07,76.177,,,4/3/2016 3:15,5238900,1.131,15.754,78.582
11/18/2015 7:30,5869800,1.111,13.122,76.314,,,4/3/2016 3:30,5239800,1.135,15.754,78.83
11/18/2015 7:45,5870700,1.108,13.122,76.071,,,4/3/2016 3:45,5240700,1.142,15.754,79.328
11/18/2015 8:00,5871600,1.124,13.122,77.164,,,4/3/2016 4:00,5241600,1.142,15.754,79.328
11/18/2015 8:15,5872500,1.129,13.122,77.528,,,4/3/2016 4:15,5242500,1.134,15.702,78.812
11/18/2015 8:30,5873400,1.126,13.122,77.285,,,4/3/2016 4:30,5243400,1.149,15.702,79.807
11/18/2015 8:45,5874300,1.142,13.174,78.393,,,4/3/2016 4:45,5244300,1.152,15.65,80.037
11/18/2015 9:00,5875200,1.138,13.174,78.151,,,4/3/2016 5:00,5245200,1.147,15.65,79.664
11/18/2015 9:15,5876100,1.135,13.226,77.924,,,4/3/2016 5:15,5246100,1.14,15.65,79.167
11/18/2015 9:30,5877000,1.136,13.174,78.029,,,4/3/2016 5:30,5247000,1.154,15.65,80.162
11/18/2015 9:45,5877900,1.136,13.174,78.029,,,4/3/2016 5:45,5247900,1.153,15.547,80.125
11/18/2015 10:00,5878800,1.135,13.226,77.924,,,4/3/2016 6:00,5248800,1.164,15.496,80.853
11/18/2015 10:15,5879700,1.142,13.226,78.409,,,4/3/2016 6:15,5249700,1.161,15.341,80.674
11/18/2015 10:30,5880600,1.139,13.278,78.183,,,4/3/2016 6:30,5250600,1.162,15.237,80.762
11/18/2015 10:45,5881500,1.144,13.278,78.547,,,4/3/2016 6:45,5251500,1.164,15.134,80.85
11/18/2015 11:00,5882400,1.137,13.33,78.077,,,4/3/2016 7:00,5252400,1.172,15.082,81.453
11/18/2015 11:15,5883300,1.143,13.382,78.457,,,4/3/2016 7:15,5253300,1.174,15.03,81.559
11/18/2015 11:30,5884200,1.134,13.434,77.866,,,4/3/2016 7:30,5254200,1.184,14.875,82.252
11/18/2015 11:45,5885100,1.136,13.486,78.004,,,4/3/2016 7:45,5255100,1.191,14.564,82.767
11/18/2015 12:00,5886000,1.14,13.642,78.295,,,4/3/2016 8:00,5256000,1.179,14.564,81.896
11/18/2015 12:15,5886900,1.123,13.745,77.114,,,4/3/2016 8:15,5256900,1.187,14.46,82.483
11/18/2015 12:30,5887800,1.111,13.901,76.313,,,4/3/2016 8:30,5257800,1.203,14.408,83.584
11/18/2015 12:45,5888700,1.126,13.953,77.301,,,4/3/2016 8:45,5258700,1.199,14.357,83.318
11/18/2015 13:00,5889600,1.121,14.005,76.953,,,4/3/2016 9:00,5259600,1.21,14.357,84.064
11/18/2015 13:15,5890500,1.126,14.057,77.334,,,4/3/2016 9:15,5260500,1.21,14.408,84.081
11/18/2015 13:30,5891400,1.132,14.16,77.731,,,4/3/2016 9:30,5261400,1.206,14.357,83.815
11/18/2015 13:45,5892300,1.132,14.16,77.731,,,4/3/2016 9:45,5262300,1.199,14.305,83.3
11/18/2015 14:00,5893200,1.139,14.212,78.234,,,4/3/2016 10:00,5263200,1.215,14.357,84.437
11/18/2015 14:15,5894100,1.145,14.212,78.598,,,4/3/2016 10:15,5264100,1.211,14.253,84.153
11/18/2015 14:30,5895000,1.145,14.315,78.631,,,4/3/2016 10:30,5265000,1.213,14.305,84.295
11/18/2015 14:45,5895900,1.142,14.367,78.405,,,4/3/2016 10:45,5265900,1.208,14.305,83.922
11/18/2015 15:00,5896800,1.138,14.264,78.129,,,4/3/2016 11:00,5266800,1.222,14.305,84.917
11/18/2015 15:15,5897700,1.152,14.315,79.117,,,4/3/2016 11:15,5267700,1.213,14.305,84.295
11/18/2015 15:30,5898600,1.155,14.419,79.272,,,4/3/2016 11:30,5268600,1.217,14.253,84.526
11/18/2015 15:45,5899500,1.157,14.471,79.41,,,4/3/2016 11:45,5269500,1.193,14.253,82.91
11/18/2015 16:00,5900400,1.167,14.419,80.122,,,4/3/2016 12:00,5270400,1.176,14.305,81.684
11/18/2015 16:15,5901300,1.165,14.471,80.017,,,4/3/2016 12:15,5271300,1.162,14.357,80.708
11/18/2015 16:30,5902200,1.158,14.419,79.515,,,4/3/2016 12:30,5272200,1.138,14.357,79.091
11/18/2015 16:45,5903100,1.17,14.367,80.348,,,4/3/2016 12:45,5273100,1.13,14.408,78.487
11/18/2015 17:00,5904000,1.169,14.471,80.26,,,4/3/2016 13:00,5274000,1.106,14.408,76.871
11/18/2015 17:15,5904900,1.165,14.367,79.983,,,4/3/2016 13:15,5274900,1.098,14.512,76.284
11/18/2015 17:30,5905800,1.183,14.367,81.197,,,4/3/2016 13:30,5275800,1.086,14.512,75.414
11/18/2015 17:45,5906700,1.174,14.315,80.574,,,4/3/2016 13:45,5276700,1.066,14.564,74.064
11/18/2015 18:00,5907600,1.184,14.264,81.285,,,4/3/2016 14:00,5277600,1.063,14.668,73.851
11/18/2015 18:15,5908500,1.203,14.212,82.604,,,4/3/2016 14:15,5278500,1.047,14.72,72.75
11/18/2015 18:30,5909400,1.192,14.212,81.875,,,4/3/2016 14:30,5279400,1.038,14.771,72.146
11/18/2015 18:45,5910300,1.175,14.16,80.645,,,4/3/2016 14:45,5280300,1.026,14.875,71.311
11/18/2015 19:00,5911200,1.178,14.16,80.887,,,4/3/2016 15:00,5281200,1.021,14.927,70.956
11/18/2015 19:15,5912100,1.152,14.16,79.067,,,4/3/2016 15:15,5282100,1.008,15.03,69.997
11/18/2015 19:30,5913000,1.13,14.16,77.61,,,4/3/2016 15:30,5283000,1.006,15.134,69.908
11/18/2015 19:45,5913900,1.111,14.108,76.258,,,4/3/2016 15:45,5283900,0.977,15.289,67.848
11/18/2015 20:00,5914800,1.093,14.16,75.061,,,4/3/2016 16:00,5284800,0.966,15.392,67.139
11/18/2015 20:15,5915700,1.08,14.057,74.178,,,4/3/2016 16:15,5285700,0.956,15.547,66.447
11/18/2015 20:30,5916600,1.061,14.108,72.859,,,4/3/2016 16:30,5286600,1.004,15.702,69.735
11/18/2015 20:45,5917500,1.058,14.16,72.633,,,4/3/2016 16:45,5287500,1.005,15.857,69.79
11/18/2015 21:00,5918400,1.042,14.16,71.54,,,4/3/2016 17:00,5288400,1.004,16.011,69.721
11/18/2015 21:15,5919300,1.031,14.16,70.811,,,4/3/2016 17:15,5289300,0.99,16.166,68.782
11/18/2015 21:30,5920200,1.008,14.16,69.233,,,4/3/2016 17:30,5290200,1.012,16.269,70.312
11/18/2015 21:45,5921100,1.003,14.108,68.852,,,4/3/2016 17:45,5291100,1.016,16.32,70.579
11/18/2015 22:00,5922000,0.994,14.16,68.262,,,4/3/2016 18:00,5292000,1.011,16.475,70.262
11/18/2015 22:15,5922900,0.982,14.108,67.396,,,4/3/2016 18:15,5292900,1.024,16.526,71.152
11/18/2015 22:30,5923800,0.973,14.16,66.805,,,4/3/2016 18:30,5293800,1.028,16.577,71.42
11/18/2015 22:45,5924700,0.943,14.108,64.725,,,4/3/2016 18:45,5294700,1.026,16.629,71.314
11/18/2015 23:00,5925600,0.942,14.057,64.708,,,4/3/2016 19:00,5295600,1.03,16.629,71.563
11/18/2015 23:15,5926500,0.937,14.057,64.344,,,4/3/2016 19:15,5296500,1.035,16.629,71.936
11/18/2015 23:30,5927400,0.941,14.057,64.587,,,4/3/2016 19:30,5297400,1.046,16.629,72.682
11/18/2015 23:45,5928300,0.944,14.005,64.813,,,4/3/2016 19:45,5298300,1.037,16.629,72.06
11/19/2015 0:00,5929200,0.976,13.953,66.982,,,4/3/2016 20:00,5299200,1.057,16.577,73.409
11/19/2015 0:15,5930100,0.976,13.953,66.982,,,4/3/2016 20:15,5300100,1.06,16.526,73.639
11/19/2015 0:30,5931000,0.963,13.901,66.116,,,4/3/2016 20:30,5301000,1.071,16.526,74.385
11/19/2015 0:45,5931900,0.969,13.953,66.497,,,4/3/2016 20:45,5301900,1.076,16.423,74.721
11/19/2015 1:00,5932800,0.97,13.901,66.601,,,4/3/2016 21:00,5302800,1.086,16.32,75.429
11/19/2015 1:15,5933700,0.988,13.901,67.816,,,4/3/2016 21:15,5303700,1.078,16.269,74.913
11/19/2015 1:30,5934600,0.982,13.797,67.419,,,4/3/2016 21:30,5304600,1.092,16.217,75.889
11/19/2015 1:45,5935500,0.978,13.797,67.176,,,4/3/2016 21:45,5305500,1.103,16.114,76.598
11/19/2015 2:00,5936400,0.989,13.849,67.921,,,4/3/2016 22:00,5306400,1.091,16.011,75.814
11/19/2015 2:15,5937300,0.994,13.797,68.268,,,4/3/2016 22:15,5307300,1.105,15.96,76.791
11/19/2015 2:30,5938200,0.992,13.745,68.131,,,4/3/2016 22:30,5308200,1.094,15.857,76.008
11/19/2015 2:45,5939100,0.998,13.797,68.511,,,4/3/2016 22:45,5309100,1.097,15.805,76.238
11/19/2015 3:00,5940000,0.999,13.745,68.616,,,4/3/2016 23:00,5310000,1.097,15.754,76.219
11/19/2015 3:15,5940900,0.996,13.745,68.373,,,4/3/2016 23:15,5310900,1.114,15.65,77.426
11/19/2015 3:30,5941800,1.015,13.745,69.709,,,4/3/2016 23:30,5311800,1.102,15.599,76.537
11/19/2015 3:45,5942700,1.013,13.642,69.555,,,4/3/2016 23:45,5312700,1.113,15.444,77.353
11/19/2015 4:00,5943600,1.026,13.694,70.421,,,4/4/2016 0:00,5313600,1.122,15.341,77.938
11/19/2015 4:15,5944500,1.026,13.745,70.437,,,4/4/2016 0:15,5314500,1.111,15.237,77.156
11/19/2015 4:30,5945400,1.031,13.642,70.769,,,4/4/2016 0:30,5315400,1.126,15.134,78.239
11/19/2015 4:45,5946300,1.038,13.642,71.255,,,4/4/2016 0:45,5316300,1.119,15.134,77.741
11/19/2015 5:00,5947200,1.034,13.694,71.028,,,4/4/2016 1:00,5317200,1.128,15.134,78.363
11/19/2015 5:15,5948100,1.032,13.642,70.89,,,4/4/2016 1:15,5318100,1.126,15.134,78.239
11/19/2015 5:30,5949000,1.041,13.642,71.498,,,4/4/2016 1:30,5319000,1.135,15.134,78.86
11/19/2015 5:45,5949900,1.032,13.59,70.874,,,4/4/2016 1:45,5319900,1.133,15.082,78.718
11/19/2015 6:00,5950800,1.062,13.59,72.938,,,4/4/2016 2:00,5320800,1.129,15.082,78.469
11/19/2015 6:15,5951700,1.064,13.538,73.043,,,4/4/2016 2:15,5321700,1.131,15.03,78.576
11/19/2015 6:30,5952600,1.06,13.538,72.801,,,4/4/2016 2:30,5322600,1.136,15.03,78.949
11/19/2015 6:45,5953500,1.065,13.434,73.133,,,4/4/2016 2:45,5323500,1.144,15.03,79.446
11/19/2015 7:00,5954400,1.076,13.434,73.861,,,4/4/2016 3:00,5324400,1.136,15.03,78.949
11/19/2015 7:15,5955300,1.078,13.434,73.982,,,4/4/2016 3:15,5325300,1.133,14.979,78.682
11/19/2015 7:30,5956200,1.084,13.382,74.452,,,4/4/2016 3:30,5326200,1.131,15.03,78.576
11/19/2015 7:45,5957100,1.099,13.382,75.423,,,4/4/2016 3:45,5327100,1.136,15.03,78.949
11/19/2015 8:00,5958000,1.095,13.382,75.18,,,4/4/2016 4:00,5328000,1.144,15.03,79.446
11/19/2015 8:15,5958900,1.083,13.382,74.33,,,4/4/2016 4:15,5328900,1.147,15.03,79.694
11/19/2015 8:30,5959800,1.093,13.382,75.059,,,4/4/2016 4:30,5329800,1.151,15.03,79.943
11/19/2015 8:45,5960700,1.101,13.434,75.56,,,4/4/2016 4:45,5330700,1.138,15.03,79.073
11/19/2015 9:00,5961600,1.108,13.434,76.045,,,4/4/2016 5:00,5331600,1.147,15.03,79.694
11/19/2015 9:15,5962500,1.111,13.434,76.288,,,4/4/2016 5:15,5332500,1.163,15.03,80.814
11/19/2015 9:30,5963400,1.12,13.486,76.911,,,4/4/2016 5:30,5333400,1.167,15.03,81.062
11/19/2015 9:45,5964300,1.111,13.434,76.288,,,4/4/2016 5:45,5334300,1.156,15.03,80.316
11/19/2015 10:00,5965200,1.106,13.486,75.94,,,4/4/2016 6:00,5335200,1.17,15.03,81.311
11/19/2015 10:15,5966100,1.105,13.538,75.835,,,4/4/2016 6:15,5336100,1.175,14.979,81.666
11/19/2015 10:30,5967000,1.11,13.59,76.215,,,4/4/2016 6:30,5337000,1.174,15.03,81.559
11/19/2015 10:45,5967900,1.107,13.59,75.973,,,4/4/2016 6:45,5337900,1.188,15.03,82.554
11/19/2015 11:00,5968800,1.115,13.59,76.579,,,4/4/2016 7:00,5338800,1.175,14.979,81.666
11/19/2015 11:15,5969700,1.11,13.642,76.232,,,4/4/2016 7:15,5339700,1.193,14.927,82.891
11/19/2015 11:30,5970600,1.119,13.694,76.855,,,4/4/2016 7:30,5340600,1.2,14.875,83.371
11/19/2015 11:45,5971500,1.106,13.797,75.916,,,4/4/2016 7:45,5341500,1.194,14.72,82.944
11/19/2015 12:00,5972400,1.104,13.849,75.811,,,4/4/2016 8:00,5342400,1.215,14.564,84.383
11/19/2015 12:15,5973300,1.103,13.901,75.706,,,4/4/2016 8:15,5343300,1.213,14.253,84.277
11/19/2015 12:30,5974200,1.101,13.953,75.601,,,4/4/2016 8:30,5344200,1.221,14.097,84.847
11/19/2015 12:45,5975100,1.105,13.953,75.844,,,4/4/2016 8:45,5345100,1.219,14.045,84.705
11/19/2015 13:00,5976000,1.103,14.005,75.739,,,4/4/2016 9:00,5346000,1.226,14.045,85.202
11/19/2015 13:15,5976900,1.118,14.057,76.727,,,4/4/2016 9:15,5346900,1.234,14.097,85.717
11/19/2015 13:30,5977800,1.109,14.16,76.153,,,4/4/2016 9:30,5347800,1.227,14.097,85.22
11/19/2015 13:45,5978700,1.111,14.264,76.308,,,4/4/2016 9:45,5348700,1.241,14.045,86.197
11/19/2015 14:00,5979600,1.115,14.315,76.567,,,4/4/2016 10:00,5349600,1.239,14.097,86.09
11/19/2015 14:15,5980500,1.115,14.315,76.567,,,4/4/2016 10:15,5350500,1.234,14.097,85.717
11/19/2015 14:30,5981400,1.121,14.367,76.948,,,4/4/2016 10:30,5351400,1.243,14.097,86.339
11/19/2015 14:45,5982300,1.123,14.471,77.103,,,4/4/2016 10:45,5352300,1.246,14.097,86.587
11/19/2015 15:00,5983200,1.122,14.574,77.016,,,4/4/2016 11:00,5353200,1.238,14.149,85.983
11/19/2015 15:15,5984100,1.136,14.574,77.987,,,4/4/2016 11:15,5354100,1.236,14.201,85.876
11/19/2015 15:30,5985000,1.129,14.626,77.518,,,4/4/2016 11:30,5355000,1.246,14.305,86.532
11/19/2015 15:45,5985900,1.142,14.677,78.386,,,4/4/2016 11:45,5355900,1.258,14.305,87.403
11/19/2015 16:00,5986800,1.134,14.626,77.883,,,4/4/2016 12:00,5356800,1.257,14.357,87.296
11/19/2015 16:15,5987700,1.142,14.677,78.386,,,4/4/2016 12:15,5357700,1.26,14.408,87.562
11/19/2015 16:30,5988600,1.154,14.677,79.235,,,4/4/2016 12:30,5358600,1.234,14.512,85.733
11/19/2015 16:45,5989500,1.148,14.626,78.854,,,4/4/2016 12:45,5359500,1.2,14.564,83.388
11/19/2015 17:00,5990400,1.145,14.729,78.645,,,4/4/2016 13:00,5360400,1.181,14.616,82.039
11/19/2015 17:15,5991300,1.156,14.729,79.374,,,4/4/2016 13:15,5361300,1.174,14.616,81.541
11/19/2015 17:30,5992200,1.156,14.626,79.34,,,4/4/2016 13:30,5362200,1.156,14.668,80.316
11/19/2015 17:45,5993100,1.169,14.522,80.277,,,4/4/2016 13:45,5363100,1.131,14.668,78.575
11/19/2015 18:00,5994000,1.155,14.471,79.289,,,4/4/2016 14:00,5364000,1.11,14.771,77.119
11/19/2015 18:15,5994900,1.169,14.471,80.26,,,4/4/2016 14:15,5364900,1.105,14.823,76.764
11/19/2015 18:30,5995800,1.169,14.471,80.26,,,4/4/2016 14:30,5365800,1.089,14.875,75.662
11/19/2015 18:45,5996700,1.165,14.419,80,,,4/4/2016 14:45,5366700,1.075,14.875,74.668
11/19/2015 19:00,5997600,1.168,14.315,80.209,,,4/4/2016 15:00,5367600,1.065,14.979,73.958
11/19/2015 19:15,5998500,1.165,14.367,79.983,,,4/4/2016 15:15,5368500,1.053,15.082,73.123
11/19/2015 19:30,5999400,1.179,14.315,80.938,,,4/4/2016 15:30,5369400,1.042,15.185,72.413
11/19/2015 19:45,6000300,1.192,14.212,81.875,,,4/4/2016 15:45,5370300,1.032,15.341,71.721
11/19/2015 20:00,6001200,1.196,14.212,82.118,,,4/4/2016 16:00,5371200,1.024,15.547,71.172
11/19/2015 20:15,6002100,1.19,14.16,81.737,,,4/4/2016 16:15,5372100,1.013,15.754,70.375
11/19/2015 20:30,6003000,1.162,14.212,79.812,,,4/4/2016 16:30,5373000,1.014,15.857,70.412
11/19/2015 20:45,6003900,1.138,14.212,78.112,,,4/4/2016 16:45,5373900,1.009,16.063,70.113
11/19/2015 21:00,6004800,1.12,14.108,76.865,,,4/4/2016 17:00,5374800,0.998,16.269,69.317
11/19/2015 21:15,6005700,1.088,14.108,74.68,,,4/4/2016 17:15,5375700,1.022,16.372,70.971
11/19/2015 21:30,6006600,1.079,14.108,74.073,,,4/4/2016 17:30,5376600,1.049,16.577,72.912
11/19/2015 21:45,6007500,1.045,14.108,71.766,,,4/4/2016 17:45,5377500,1.032,16.732,71.725
11/19/2015 22:00,6008400,1.045,14.16,71.783,,,4/4/2016 18:00,5378400,1.028,16.886,71.409
11/19/2015 22:15,6009300,1.04,14.108,71.402,,,4/4/2016 18:15,5379300,1.03,17.04,71.591
11/19/2015 22:30,6010200,1.008,14.108,69.217,,,4/4/2016 18:30,5380200,1.042,17.193,72.395
11/19/2015 22:45,6011100,1.01,14.16,69.355,,,4/4/2016 18:45,5381100,1.051,17.245,73.036
11/19/2015 23:00,6012000,0.982,14.108,67.396,,,4/4/2016 19:00,5382000,1.034,17.398,71.85
11/19/2015 23:15,6012900,0.977,14.212,67.065,,,4/4/2016 19:15,5382900,1.038,17.45,72.118
11/19/2015 23:30,6013800,0.973,14.212,66.822,,,4/4/2016 19:30,5383800,1.063,17.398,73.84
11/19/2015 23:45,6014700,0.954,14.212,65.486,,,4/4/2016 19:45,5384700,1.057,17.398,73.467
11/20/2015 0:00,6015600,0.956,14.264,65.625,,,4/4/2016 20:00,5385600,1.063,17.398,73.84
11/20/2015 0:15,6016500,0.965,14.264,66.232,,,4/4/2016 20:15,5386500,1.066,17.347,74.07
11/20/2015 0:30,6017400,0.982,14.264,67.446,,,4/4/2016 20:30,5387400,1.067,17.245,74.155
11/20/2015 0:45,6018300,0.996,14.264,68.417,,,4/4/2016 20:45,5388300,1.078,17.193,74.882
11/20/2015 1:00,6019200,0.982,14.264,67.446,,,4/4/2016 21:00,5389200,1.078,17.142,74.863
11/20/2015 1:15,6020100,0.979,14.212,67.186,,,4/4/2016 21:15,5390100,1.079,16.988,74.929
11/20/2015 1:30,6021000,0.984,14.315,67.584,,,4/4/2016 21:30,5391000,1.089,16.937,75.657
11/20/2015 1:45,6021900,0.986,14.367,67.722,,,4/4/2016 21:45,5391900,1.085,16.783,75.351
11/20/2015 2:00,6022800,0.991,14.315,68.069,,,4/4/2016 22:00,5392800,1.099,16.732,76.327
11/20/2015 2:15,6023700,0.986,14.315,67.705,,,4/4/2016 22:15,5393700,1.112,16.629,77.284
11/20/2015 2:30,6024600,1,14.315,68.676,,,4/4/2016 22:30,5394600,1.096,16.577,76.145
11/20/2015 2:45,6025500,0.995,14.315,68.312,,,4/4/2016 22:45,5395500,1.108,16.526,76.997
11/20/2015 3:00,6026400,1.002,14.264,68.781,,,4/4/2016 23:00,5396400,1.117,16.423,77.581
11/20/2015 3:15,6027300,1.005,14.264,69.024,,,4/4/2016 23:15,5397300,1.114,16.32,77.419
11/20/2015 3:30,6028200,1.005,14.212,69.007,,,4/4/2016 23:30,5398200,1.116,16.269,77.524
11/20/2015 3:45,6029100,1.019,14.16,69.962,,,4/4/2016 23:45,5399100,1.128,16.217,78.376
